474, -254, 1998
1016, -445, 1998
1649, -671, 1998
1996, -622, 1998
1997, -379, 1998
1997, -283, 1498
-,-,-
-791, 158, 77
-341, 399, -728
183, 921, -1934
603, 1334, -1997
1197, 904, -1997
1889, 388, -1997
1889, 388, -1997
1997, 467, -1997
1997, 536, -1487
1997, 203, -240
1997, -107, 1612
1997, 84, 1998
1997, -58, 1998
1997, -518, 1998
1915, -697, 1998
1532, -427, 1998
1219, -286, 1998
1078, -247, 1998
1069, -27, 1998
1167, 99, 1998
1400, 122, 1998
1709, 94, 1998
1709, 94, 1998
1935, 75, 1998
-,-,-
-775, 23, 247
-775, 23, 247
-677, 20, 158
-632, 193, -183
-820, 853, -1217
-670, 1562, -1997
222, 977, -1997
1319, 187, -1997
1970, 361, -1997
1997, 699, -1734
1997, 921, -15
1997, 874, 1344
1997, 530, 1995
1997, 530, 1995
1997, 104, 1998
1997, -495, 1998
1997, -802, 1998
1997, -728, 1998
1997, -910, 1998
1960, -906, 1998
1554, -564, 1998
1320, -788, 1998
1278, -890, 1998
1325, -490, 1998
1560, -546, 1998
1900, -584, 1998
1997, -496, 1998
1997, -334, 1998
1997, -249, 1891
-,-,-
-826, -33, 307
-837, -40, 534
-789, -134, 593
-730, -26, 558
-640, -65, 465
-485, -145, 257
-241, 54, -1105
-7, 789, -1997
-7, 789, -1997
486, 708, -1997
1058, 387, -1997
1339, 894, -1997
1626, 1000, -1921
1975, 498, -1205
1997, 279, 1086
1997, 428, 1998
1997, 137, 1998
1997, -822, 1998
1997, -1045, 1998
1910, -857, 1998
1487, -618, 1998
1195, -266, 1998
1126, -226, 1998
1150, -53, 1998
1266, 105, 1998
1559, 57, 1998
1559, 57, 1998
1922, 80, 1998
1997, -89, 1998
-,-,-
-694, -184, -19
-624, -105, -290
-542, 66, -874
-415, 363, -1773
-83, 650, -1997
558, 318, -1997
1164, -56, -1997
1554, -116, -1710
1726, 17, -1095
1893, 157, -551
1997, -178, 163
1997, -11, 1245
1997, 578, 1982
1997, 578, 1982
1997, 571, 1998
1921, 175, 1998
1839, -123, 1998
1744, -305, 1998
1475, -181, 1998
1329, 14, 1998
1316, -88, 1998
1297, 214, 1998
1420, 861, 1998
1773, 899, 1998
1995, 570, 1998
-,-,-
-749, 138, 664
-691, 30, 528
-619, -81, 386
-567, -138, 302
-506, -165, 85
-443, -162, -201
-371, -96, -421
-371, -96, -421
-260, -44, -736
-144, 61, -953
-2, 114, -1184
176, 116, -1311
418, 34, -1251
663, 137, -886
840, 192, -573
1053, 273, -201
1053, 273, -201
1396, 335, 215
1749, 328, 1091
1987, 325, 1911
1987, 332, 1998
1837, 134, 1998
1713, -43, 1998
1691, -119, 1998
1687, -219, 1998
1717, -291, 1998
1796, -362, 1998
1826, -165, 1998
1884, 75, 1998
1978, 289, 1998
1978, 289, 1998
1997, 172, 1998
1997, 136, 1982
-,-,-
-791, 24, 169
-757, 71, 155
-757, 71, 155
-638, 59, 123
-582, 71, -6
-624, 199, -389
-709, 399, -1020
-532, 604, -1754
38, 266, -1939
38, 266, -1939
627, -70, -1471
1013, -97, -1114
1261, 0, -839
1322, 66, -359
1398, 105, -4
1500, -7, 69
1500, -7, 69
1637, -1, 403
1857, 261, 1548
1990, 579, 1998
1997, 334, 1998
1997, -23, 1998
1985, -50, 1998
1811, 91, 1998
1811, 91, 1998
1609, 349, 1998
1545, 398, 1998
1618, 383, 1998
1706, 432, 1998
1833, 541, 1998
-,-,-
-832, -133, 424
-782, -184, 533
-759, -129, 526
-745, -97, 460
-669, -137, 430
-553, -160, 354
-418, -98, 182
-313, 35, -121
-201, 144, -671
60, 94, -1236
60, 94, -1236
381, -103, -1496
667, -265, -1559
880, -319, -1543
942, -146, -1193
1003, -83, -845
1097, -12, -485
1273, 372, 402
1439, 808, 1841
1463, 951, 1998
1459, 943, 1998
1459, 943, 1998
1163, 740, 1998
895, 472, 1998
779, 278, 1998
777, 254, 1998
833, 298, 1998
934, 301, 1998
1070, 309, 1998
1279, 356, 1998
1279, 356, 1998
-,-,-
-870, -68, 662
-788, -101, 65
-569, -8, -530
-414, 181, -852
-253, 422, -1161
26, 759, -1710
26, 759, -1710
567, 555, -1995
1139, 102, -1997
1587, -314, -1865
1758, -411, -1256
1802, -11, -667
1978, 256, 264
1997, 394, 1634
1997, 627, 1998
1997, 629, 1998
